,Customer ID,Cust Since,City,Zip
3688,ULER,2010-06-11,OLATHE,66061
3689,ULIB,2013-06-17,KANSAS CITY,64151
3690,UMC,2007-06-18,BONNER SPRINGS,66012
3691,UMS,2007-05-16,OLATHE,66062
3692,UNDER,2006-08-31,OVERLAND PARK,66210
3693,UNDERM,2020-12-18,Prairie Village,66208
3694,UNITED,2006-12-04,LENEXA,66219
3695,UNITY,2001-06-15,KANSAS CITY,64112
3696,UNRU,2015-03-09,OLATHE,66061
3697,UPSHM,2003-06-09,OVERLAND PARK,66212
3698,URYA,2009-01-27,KANSAS CITY,64109
3699,USHE,2010-11-12,LEAWOOD,66209
3700,UTZ,2007-07-17,KANSAS CITY,64111
3701,VALB,2018-06-26,OLATHE,66061
3702,VALD,2008-09-02,SHAWNEE,66218
3703,VALE,2007-05-09,SHAWNEE,66216
3704,VALENK,2005-05-27,OLATHE,66062
3705,VALGB,2003-04-02,GRAIN VALLEY,64029
3706,VALL,2012-09-07,OVERLAND PARK,66212
3707,VALM,2016-01-14,OVERLAND PARK,66203
3708,VANBE,2015-10-20,KANSAS CITY,66103
3709,VANBN,2003-03-26,OVERLAND PARK,66213
3710,VANC,2009-11-04,OVERLAND PARK,66210
3711,VANCE,2016-11-09,KANSAS CITY,64130
3712,VAND,2004-04-26,MONTEBELLO,10901
3713,VANDE,2016-11-15,OVERLAND PARK,66213
3714,VANDH,2006-05-24,OLATHE,66062
3715,VANDL,2008-05-13,OVERLAND PARK,66214
3716,VANDM,2020-06-23,SHAWNEE,66226
3717,VANDP,2006-08-31,OVERLAND PARK,66085
3718,VANE,2017-10-23,PRAIRIE VILLAGE,66208
3719,VANG,2001-10-24,KANSAS CITY,64114
3720,VANH,2002-03-28,PARKVILLE,64152
3721,VANHE,2016-11-09,LENEXA,66227
3722,VANHS,2003-09-10,OVERLAND PARK,66213
3723,VANK,2010-06-01,OLATHE,66061
3724,VANKT,2016-03-16,GARDNER,66030
3725,VANL,2010-04-20,LENEXA,66220
3726,VANWALL,2005-04-25,OLATHE,66062
3727,VANZ,2016-11-08,KANSAS CITY,64110
3728,VARG,2013-10-24,KANSAS CITY,64156
3729,VARH,2019-05-23,OVERLAND PARK,66223
3730,VASC,2008-06-25,OVERLAND PARK,66212
3731,VAUD,2001-07-24,OLATHE,66061
3732,VAUG,2005-06-22,OVERLAND PARK,66221
3733,VAUJ,2017-10-09,LEAWOOD,66224
3734,VEAT,2011-10-25,STILWELL,66085
3735,VERIC,2005-03-01,LENEXA,66219
3736,VERIT,2006-02-23,STILLWELL,66085
3737,VERJ,1999-07-05,STILWELL,66085
3738,VERNP,2002-10-22,LEAWOOD,66209
3739,VESK,2005-11-04,OVERLAND PARK,66209
3740,VEST,2016-11-09,OVERLAND PARK,66212
3741,VHT,2016-01-14,OVERLAND PARK,66212
3742,VIAZ,2008-04-11,OVERLAND PARK,66221
3743,VINC,2013-07-17,OLATHE,66062
3744,VINJ,2010-07-07,OLATHE,66061
3745,VIRG,2019-08-12,OVERLAND PARK,66213
3746,VIRGJ,2020-09-28,Overland Park,66213
3747,VITA,2007-05-22,SHAWNEE,66226
3748,VITALE,2007-11-20,SHAWNEE,66226
3749,VITZ,2009-04-09,PRAIRIE VILLAGE,66208
3750,VIVIJ,2003-04-28,OVERLAND PARK,66212
3751,VOGT,2008-11-06,OVERLAND PARK,66207
3752,VOGTT,2017-03-06,OLAHTE,66061
3753,VONR,2003-11-18,PRAIRIE VILLAGE,66208
3754,VOOR,2006-12-15,OVERLAND PARK,66221
3755,VORB,2009-06-04,RAYTOWN,64138
3756,VORHM,2002-09-18,SHAWNEE,66226
3757,VORHS,2009-07-23,LEAWOOD,66209
3758,VORM,1998-01-11,LEAWOOD,66224
3759,VRAK,2002-11-04,PRAIRIE VILLAGE,66207
3760,VUIL,2011-10-06,OVERLAND PARK,66204
3761,VYAN,2006-04-11,OVERLAND PARK,66213
3762,VYHA,2009-11-03,OLATHE,66062
3763,WACK,2006-04-26,LEAWOOD,66209
3764,WADB,2018-05-10,OVERLAND PARK,66221
3765,WADK,1998-05-08,OVERLAND PARK,66085
3766,WAGG,2006-10-26,FAIRWAY,66205
3767,WAGN,2015-05-21,ROELAND PARK,66205
3768,WAGNB,2021-04-12,KANSAS CITY,64151
3769,WAGNR,2021-04-12,,
3770,WAHLJ,2003-11-25,KANSAS CITY,64133
3771,WAHLL,2003-05-21,SHAWNEE MISSION,66216
3772,WAKET,2004-08-27,SHAWNEE,66226
3773,WALB,1998-10-21,OVERLAND PARK,66213
3774,WALBU,2008-12-01,LENEXA,66227
3775,WALD,2010-06-17,FAIRWAY,66205
3776,WALDO,2014-01-03,KANSAS CITY,64111
3777,WALJ,2000-06-13,OVERLAND PARK,66213
3778,WALKJ,2004-11-11,OVERLAND PARK,66213
3779,WALKL,2003-04-04,KANSAS CITY,64114
3780,WALKM,2005-06-06,KANSAS CITY,66112
3781,WALKS,2003-07-08,OVERLAND PARK,66207
3782,WALKW,2005-09-19,OVERLAND PARK,66212
3783,WALLB,2008-11-24,SHAWNEE,66226
3784,WALLE,2008-09-24,OVERLAND PARK,66212
3785,WALLI,2008-11-21,SHAWNEE,66216
3786,WALLJ,2006-10-06,OVERLAND PARK,66213
3787,WALLM,2005-07-26,SHAWNEE,66216
3788,WALLR,2003-03-26,OLATHE,66062
3789,WALLS,2008-03-06,PRAIRIE VILLAGE,66206
3790,WALLSB,2015-05-27,OVERLAND PARK,66207
3791,WALNCREE,2022-01-12,KANSAS CITY,64111
3792,WALNUT,2009-07-13,KANSAS CITY,64116
3793,WALP,2019-10-23,SHAWNEE,66203
3794,WALR,2017-10-16,KANSAS CITY,64114
3795,WALRAN,2008-08-29,KANSAS CITY,64108
3796,WALS,2017-07-12,LEAWOOD,66209
3797,WALTL,2003-09-25,SMITHVILLE,64089
3798,WALTM,2008-04-24,LEAWOOD,66206
3799,WALTS,2014-05-12,LENEXA,66219
3800,WANAT,2005-05-04,OVERLAND PARK,66221
3801,WAND,2006-06-07,KANSAS CITY,64112
3802,WANG,2007-07-09,OVERLAND PARK,66085
3803,WARD,2016-11-08,OLATHE,66062
3804,WARE,2010-08-24,KANSAS CITY,66109
3805,WAREHOUSE,2008-07-21,KANSAS CITY,64108
3806,WARM,2002-05-23,LEAWOOD,66209
3807,WARNA,2003-03-19,OVERLAND PARK,66221
3808,WARND,2011-06-09,SHAWNEE,66217
3809,WARNS,2019-06-11,LEAWOOD,66206
3810,WARR,2019-06-27,OVERLAND PARK,66210
3811,WARRM,2020-11-03,BELTON,64012
3812,WART,2006-04-13,SHAWNEE,66216
3813,WARW,2012-04-05,OVERLAND PARK,66212
3814,WARWR,2020-10-19,Mission,66205
3815,WASSC,2007-11-13,LEAWOOD,66206
3816,WASSM,2004-12-13,OVERLAND PARK,66212
3817,WAST,2010-09-09,KANSAS CITY,66115
3818,WATEK,2014-04-03,OVERLAND PARK,66209
3819,WATER,2005-06-15,LENEXA,66215
3820,WATERO,2010-04-12,LENEXA,66219-9624
3821,WATJ,2018-06-04,SHAWNEE,66216
3822,WATK,1998-01-11,OVERLAND PARK,66209
3823,WATKINS,2006-12-11,KANSAS CITY,64106
3824,WATS,2005-11-30,OVERLAND PARK,66224
3825,WATSD,2007-04-20,OVERLAND PARK,66212
3826,WATSU,2016-11-08,SHAWNEE,66226
3827,WAXJ,2003-08-05,OVERLAND PARK,66210
3828,WAYB,2006-03-17,LENEXA,66219
3829,WAYM,2004-05-12,OVERLAND PARK,66210
3830,WCR,2013-04-24,KANSAS CITY,64111
3831,WEAV,2015-08-20,LEE'S SUMMIT,64064
3832,WEBB,2005-05-23,SHAWNEE,66226
3833,WEBBJ,2014-06-03,MERRIAM,66202
3834,WEBD,2011-01-07,OVERLAND PARK,66210
3835,WEBJ,2005-10-31,LENEXA,66219
3836,WEBS,2013-12-18,KANSAS CITY,64108
3837,WEDE,2011-10-19,OLATHE,66061
3838,WEDM,2005-03-31,OVERLAND PARK,66221
3839,WEEK,2015-11-13,SHAWNEE,66219
3840,WEHH,2002-09-10,LEAWOOD,66209
3841,WEHR,2011-04-19,LEAWOOD,66209
3842,WEID,2010-03-12,KANSAS CITY,64113
3843,WEIDL,2016-11-28,OVERLAND PARK,66209
3844,WEIGB,2004-04-27,OVERLAND PARK,66213
3845,WEILP,2003-04-15,LEE'S SUMMIT,64064
3846,WEINJ,2003-03-19,LEAWOOD,66224
3847,WEIR,2014-09-30,LENEXA,66220
3848,WEIS,2016-11-09,OVERLAND PARK,66214
3849,WEIT,2013-08-09,LENEXA,66215
3850,WEITZ,2007-10-16,OVERLAND PARK,66210
3851,WELB,2012-03-08,OVERLAND PARK,66210
3852,WELCJ,2003-03-03,OVERLAND PARK,66221
3853,WELCM,2011-04-14,OVERLAND PARK,66221
3854,WELCW,2015-09-29,LEAWOOD,66206
3855,WELDG,2002-08-15,LEE'S SUMMIT,64064
3856,WELJ,2013-10-22,EDWARDSVILLE,66111
3857,WELLB,2003-04-16,OVERLAND PARK,66212
3858,WELLL,2010-05-13,SHAWNEE,66216
3859,WELLS,2010-04-23,LEAWOOD,66209
3860,WELLSS,2013-09-12,TONGANOXIE,66086
3861,WELLT,2011-01-14,KANSAS CITY,64114
3862,WELS,2016-11-09,LENEXA,66216
3863,WELSS,2004-10-01,EDGERTON,66021
3864,WENZ,2008-03-24,OVERLAND PARK,66202
3865,WERLB,2003-09-29,BONNER SPRINGS,66012
3866,WERN,2014-05-23,OLATHE,66061
3867,WERR,2017-03-28,LEAWOOD,66209
3868,WESD,2004-11-22,OVERLAND PARK,66212
3869,WEST,2005-08-09,KANSAS CITY,64114
3870,WESTER,2009-02-17,OVERLAND PARK,66223
3871,WESTF,2015-07-20,KANSAS CITY,66104
3872,WESTNO,2022-01-12,KANSAS CITY,64108
3873,WESTP,2006-12-11,KANSAS CITY,64111
3874,WESTPI,2012-12-28,KANSAS CITY,64111
3875,WESTR,2021-10-20,PARKVILLE,64152
3876,WESTS,2005-12-09,LENEXA,66215
3877,WETZ,2007-05-29,KANSAS CITY,66111
3878,WEYF,2002-06-18,OVERLAND PARK,66212
3879,WHAL,2007-07-18,LEAWOOD,66206
3880,WHALJ,2008-08-21,SHAWNEE,66218
3881,WHEC,1999-07-05,OVERLAND PARK,66210
3882,WHED,2002-01-11,MERRIAM,66203
3883,WHEEL,2009-06-26,MISSION,66202
3884,WHIA,2009-10-15,SHAWNEE,66226
3885,WHIC,2006-11-16,LENEXA,66220
3886,WHID,2004-10-01,SHAWNEE,66226
3887,WHIS,2010-03-24,LENEXA,66227
3888,WHISP,2012-08-06,LENEXA,66220
3889,WHITB,2003-03-26,OVERLAND PARK,66212
3890,WHITE,2005-03-18,SHAWNEE,66226
3891,WHITEB,2006-03-14,OVERLAND PARK,66213
3892,WHITED,2021-06-11,LAKE WINNEBAGO,64034
3893,WHITEM,2011-03-16,OLATHE,66061
3894,WHITJ,2007-10-26,OLATHE,66061
3895,WHITM,2013-05-03,KANSAS CITY,66109
3896,WHITN,2003-09-08,OLATHE,66062
3897,WHITP,2009-04-02,OVERLAND PARK,66209
3898,WHQ,2010-12-16,MERRIAM,66202
3899,WICE,2010-08-20,KANSAS CITY,64111
3900,WIERM,2005-05-05,LENEXA,66220
3901,WILA,2011-04-19,OVERLAND PARK,66221
3902,WILB,2011-03-07,OVERLAND PARK,66221
3903,WILC,2008-11-10,OVERLAND PARK,66207
3904,WILCOX,2011-06-17,LENEXA,66220
3905,WILD,1999-10-11,OLATHE,66061
3906,WILDO,2004-03-10,MISSION,66205
3907,WILDP,2005-05-10,SHAWNEE,66218
3908,WILEG,2018-11-14,OVERLAND PARK,66213
3909,WILET,2020-11-16,Shawnee,66226
3910,WILEY,2013-06-25,OVERLAND PARK,66213
3911,WILJ,1998-01-11,OVERLAND PARK,66224
3912,WILKB,2003-10-07,SHAWNEE,66217
3913,WILKD,2003-04-16,OVERLAND PARK,66212
3914,WILKDD,2013-09-20,OVERLAND PARK,66212
3915,WILKJ,2004-09-29,LEAWOOD,66209
3916,WILKK,2007-09-26,KANSAS CITY,64145
3917,WILKS,2005-10-12,OLATHE,66062
3918,WILLA,1998-02-03,VILLA OF LOCH LLOYD,64012
3919,WILLB,2002-09-17,OVERLAND PARK,66223
3920,WILLC,2007-10-04,LEE SUMMIT,64081
3921,WILLD,2004-02-09,BUCYRUS,66013
3922,WILLH,2010-06-16,OLATHE,66061
3923,WILLI,2005-12-08,LENEXA,66219
3924,WILLIA,2013-09-24,KANSAS CITY,66104
3925,WILLIJ,2006-05-05,OLATHE,66062
3926,WILLIJO,2007-04-10,SHAWNEE,66216
3927,WILLJ,2002-05-08,LEAWOOD,66206
3928,WILLK,2003-05-21,OLATHE,66062
3929,WILLM,2011-04-20,OVERLAND PARK,66221
3930,WILLP,2017-09-18,OVERLAND PARK,66223
3931,WILLR,2006-10-27,SHAWNEE,66226
3932,WILLS,2002-07-23,PRAIRIE VILLAGE,66208
3933,WILLSJ,2003-05-27,OVERLAND PARK,66212
3934,WILM,2002-05-29,OVERLAND PARK,66213
3935,WILN,2015-07-09,OVERLAND PARK,66213
3936,WILP,2007-12-27,SUGAR CREEK,64050
3937,WILS,1999-04-30,OVERLAND PARK,66213
3938,WILSB,2004-04-21,STILWELL,66085
3939,WILSH,2003-05-02,LENEXA,66219
3940,WILSJ,2012-07-16,LENEXA,66219
3941,WILSM,2008-05-16,OVERLAND PARK,66210
3942,WILSO,2019-04-25,OLATHE,66062
3943,WILSP,2012-05-24,OVERLAND PARK,66214
3944,WILSR,2011-09-12,SHAWNEE,66226
3945,WILSS,2007-11-20,OVERLAND PARK,66221
3946,WILW,2004-10-28,OVERLAND PARK,66223
3947,WIMBL,2004-09-23,PRAIRIE VILLAGE,66208
3948,WINC,2006-07-12,KANSAS CITY,64133
3949,WINC-BUSINESS,2008-07-21,KANSAS CITY,64133
3950,WINC-OFFICE,2008-07-21,KANSAS CITY,64133
3951,WINC-VENT,2008-07-21,KANSAS CITY,64133
3952,WIND,2006-07-17,KANSAS CITY,64111
3953,WINDM,2003-07-24,OVERLAND PARK,66213
3954,WINT,2009-04-08,PRAIRIE VILLAGE,66207
3955,WIP,2015-04-14,KANSAS CITY,64105
3956,WIRE,2009-01-27,LENEXA,66214
3957,WIREK,2014-04-10,LENEXA,66215
3958,WIRT,2006-10-26,OVERLAND PARK,66221
3959,WISE,2013-08-19,OVERLAND PARK,66202
3960,WITH,2014-06-30,LEAWOOD,66224
3961,WITT,2001-03-16,LEES SUMMIT,64081
3962,WITTL,2020-03-26,OVERLAND PARK,66223
3963,WITTR,2009-06-11,OVERLAND PARK,66223
3964,WITTT,2002-10-29,OVERLAND PARK,66224
3965,WIXS,2014-05-12,OLATHE,66062
3966,WOBB,2007-02-05,KANSAS CITY,66106
3967,WODT,2016-01-06,SHAWNEE,66218
3968,WOEL,2013-06-06,BASEHOR,66012
3969,WOKN,2005-08-11,LENEXA,66216
3970,WOLFD,2015-05-15,OVERLAND PARK,66213
3971,WOLFJ,2014-08-25,OLATHE,66061
3972,WOLFR,1998-08-22,LEAWOOD,66206
3973,WOM,2010-07-20,MISSION HILLS,66208
3974,WOOC,1999-05-04,OVERLAND PARK,66213
3975,WOOD,2006-08-17,LENEXA,66215
3976,WOODB,2005-04-27,LEAWOOD,66224
3977,WOODD,2003-10-20,OVERLAND PARK,66221
3978,WOODE,2010-06-21,LEAWOOD,66206
3979,WOODJB,2005-10-25,BLUE SPRINGS,64014
3980,WOODL,2009-05-05,KANSAS CITY,64131
3981,WOODM,2015-06-12,KANSAS CITY,64113
3982,WOODP,2011-03-11,LEAWOOD,66224
3983,WOODR,2016-11-09,DESOTO,66018
3984,WOODS,2016-11-09,PARKVILLE,64152
3985,WOODV,2013-09-03,KANSAS CITY,66103
3986,WOODW,2008-11-10,OVERLAND PARK,66221
3987,WOOF,2018-03-06,MISSION HILLS,66208
3988,WOOL,2007-04-03,LAKE QUIVIRA,66217-8674
3989,WOOLE,2015-08-03,OVERLAND PARK,66204
3990,WOOLL,2015-06-17,OVERLAND PARK,66212
3991,WOOM,1998-01-11,LEAWOOD,66209
3992,WOOT,2002-06-19,OVERLAND PARK,66212
3993,WORD,2004-11-15,OVERLAND PARK,66209
3994,WORR,2001-11-28,LEE'S SUMMIT,64064
3995,WORRM,2013-08-16,LENEXA,66220
3996,WORTH,2008-11-21,LENEXA,66220
3997,WRBL,2009-01-27,KANSAS CITY,64111
3998,WRIA,2003-04-28,STILWELL,66085
3999,WRIB,2010-11-15,OLATHE,66062
4000,WRIGA,2005-06-17,,
4001,WRIGN,2020-06-22,Leawood,
4002,WRIR,1998-01-11,OVERLAND PARK,66085
4003,WSHI,2020-11-17,Kansas City,64106
4004,WUNCH,2006-09-27,LENEXA,66215
4005,WWHAM,2007-05-14,BONNER SPRINGS,66012
4006,WYCLIFF,2008-07-21,PRAIRIE VILLAGE,66208
4007,WYCLIFF (PBL),2013-04-19,PRAIRIE VILLAGE,66208
4008,WYNM,1998-01-11,LEAWOOD,66209
4009,WYNN,2001-09-27,INDEPENDENCE,64057
4010,WYSS,2005-12-21,LEE'S SUMMIT,64063
4011,XIAOC,2020-07-15,OVERLAND PARK,66223
4012,XIE,2003-08-22,LEAWOOD,66209
4013,XU,2005-10-31,LEAWOOD,66209
4014,XUJ,2007-12-03,OVERLAND PARK,66221
4015,YANN,2012-04-19,OVERLAND PARK,66223
4016,YE,2013-11-08,OVERLAND PARK,66223
4017,YEMM,1998-06-12,OVERLAND PARK,66223
4018,YENCP,2004-03-09,OVERLAND PARK,66213
4019,YEOM,2010-12-06,MISSION HILLS,66208
4020,YORKL,2011-10-27,SHAWNEE,66216
4021,YORKM,2003-03-26,OVERLAND PARK,66223
4022,YOUB,2019-08-14,OLATHE,66061
4023,YOUK,2016-11-09,MISSION HILLS,66208
4024,YOUN,2016-11-09,KANSAS CITY,64131
4025,YOUND,2005-04-27,OVERLAND PARK,66224
4026,YOUNG,2009-07-07,MISSION HILLS,66208
4027,YOWJ,1998-04-15,PRAIRIE VILLAGE,66207
4028,YWCA,2008-02-28,KANSAS CITY,66101
4029,ZACH,2011-09-30,GLADSTONE,64119
4030,ZACK,2002-12-02,LEAWOOD,66224
4031,ZADE,2015-03-25,SHAWNEE,66226
4032,ZAFW,2004-12-02,OVERLAND PARK,66213
4033,ZAIG,2005-12-06,,
4034,ZALM,2001-03-26,OVERLAND PARK,66213
4035,ZAND,2005-10-05,LEAWOOD,66206
4036,ZEY,2004-07-02,LEAWOOD,66206
4037,ZOOK,2007-01-08,STILWELL,66085
4038,ZUCK,2007-10-15,PRAIRIE VILLAGE,66207
